,Unnamed: 0,age,job,education,contact,day,month,duration,y,unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown,primary,secondary,tertiary,date,age_range,Young,Middle-aged,Senior,cellular,telephone
2724,2724,48,services,unknown,unknown,16,6,71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-06-16,Middle-aged,0,1,0,0,0
2725,2725,32,technician,secondary,cellular,20,8,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-20,Middle-aged,0,1,0,1,0
2726,2726,31,management,secondary,cellular,12,8,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
2727,2727,27,blue-collar,primary,cellular,15,5,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-15,Middle-aged,0,1,0,1,0
2728,2728,60,admin.,secondary,cellular,11,5,443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-11,Senior,0,0,1,1,0
2729,2729,34,blue-collar,tertiary,unknown,6,5,136,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2023-05-06,Middle-aged,0,1,0,0,0
2730,2730,52,self-employed,secondary,unknown,6,6,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-06-06,Senior,0,0,1,0,0
2731,2731,48,blue-collar,secondary,cellular,15,5,1181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
2732,2732,45,technician,primary,unknown,9,6,225,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2023-06-09,Middle-aged,0,1,0,0,0
2733,2733,54,technician,secondary,cellular,30,1,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-01-30,Senior,0,0,1,1,0
2734,2734,52,services,secondary,cellular,10,7,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-10,Senior,0,0,1,1,0
2735,2735,47,entrepreneur,tertiary,cellular,29,7,189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-07-29,Middle-aged,0,1,0,1,0
2736,2736,54,unknown,secondary,cellular,26,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-26,Senior,0,0,1,1,0
2737,2737,34,blue-collar,secondary,cellular,19,11,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-11-19,Middle-aged,0,1,0,1,0
2738,2738,39,technician,tertiary,cellular,18,8,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-18,Middle-aged,0,1,0,1,0
2739,2739,46,technician,secondary,cellular,7,8,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-07,Middle-aged,0,1,0,1,0
2740,2740,26,unemployed,secondary,cellular,28,1,214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-01-28,Middle-aged,0,1,0,1,0
2741,2741,37,technician,secondary,unknown,19,5,182,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-19,Middle-aged,0,1,0,0,0
2742,2742,47,blue-collar,secondary,cellular,17,4,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
2743,2743,35,technician,secondary,cellular,12,8,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
2744,2744,57,unemployed,primary,unknown,9,6,540,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023-06-09,Senior,0,0,1,0,0
2745,2745,34,management,tertiary,cellular,18,5,566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-18,Middle-aged,0,1,0,1,0
2746,2746,47,technician,secondary,cellular,18,8,697,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-18,Middle-aged,0,1,0,1,0
2747,2747,27,technician,secondary,unknown,15,5,98,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-15,Middle-aged,0,1,0,0,0
2748,2748,40,blue-collar,secondary,cellular,16,7,1018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-16,Middle-aged,0,1,0,1,0
2749,2749,39,technician,secondary,cellular,5,2,221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-02-05,Middle-aged,0,1,0,1,0
2750,2750,36,entrepreneur,tertiary,telephone,30,10,246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-10-30,Middle-aged,0,1,0,0,1
2751,2751,42,technician,secondary,cellular,21,8,656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-21,Middle-aged,0,1,0,1,0
2752,2752,23,blue-collar,primary,unknown,3,6,281,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-03,Young,1,0,0,0,0
2753,2753,34,management,tertiary,unknown,8,5,65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-08,Middle-aged,0,1,0,0,0
2754,2754,34,blue-collar,secondary,unknown,26,5,193,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
2755,2755,49,services,secondary,cellular,17,11,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,Middle-aged,0,1,0,1,0
2756,2756,57,blue-collar,primary,unknown,20,6,78,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-20,Senior,0,0,1,0,0
2757,2757,59,retired,unknown,unknown,8,5,425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2023-05-08,Senior,0,0,1,0,0
2758,2758,57,admin.,tertiary,cellular,7,8,238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-08-07,Senior,0,0,1,1,0
2759,2759,34,blue-collar,secondary,cellular,6,5,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-06,Middle-aged,0,1,0,1,0
2760,2760,61,management,secondary,cellular,18,8,998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-18,Senior,0,0,1,1,0
2761,2761,35,blue-collar,secondary,unknown,8,5,477,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-08,Middle-aged,0,1,0,0,0
2762,2762,42,management,tertiary,cellular,4,11,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-04,Middle-aged,0,1,0,1,0
2763,2763,57,services,tertiary,telephone,8,7,320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-08,Senior,0,0,1,0,1
2764,2764,42,blue-collar,secondary,cellular,13,5,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
2765,2765,53,retired,secondary,cellular,14,5,410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-05-14,Senior,0,0,1,1,0
2766,2766,63,retired,tertiary,cellular,13,2,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-02-13,Senior,0,0,1,1,0
2767,2767,47,self-employed,secondary,unknown,20,6,454,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-06-20,Middle-aged,0,1,0,0,0
2768,2768,54,services,secondary,unknown,13,5,190,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-13,Senior,0,0,1,0,0
2769,2769,45,admin.,secondary,cellular,19,8,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-19,Middle-aged,0,1,0,1,0
2770,2770,28,management,tertiary,telephone,2,2,318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-02,Middle-aged,0,1,0,0,1
2771,2771,58,unemployed,secondary,telephone,29,7,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-29,Senior,0,0,1,0,1
2772,2772,48,management,tertiary,cellular,21,7,761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-21,Middle-aged,0,1,0,1,0
2773,2773,35,management,tertiary,telephone,29,10,171,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-10-29,Middle-aged,0,1,0,0,1
2774,2774,37,self-employed,tertiary,unknown,6,6,143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2023-06-06,Middle-aged,0,1,0,0,0
2775,2775,37,blue-collar,secondary,unknown,6,6,968,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-06,Middle-aged,0,1,0,0,0
2776,2776,37,management,primary,cellular,2,7,154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-07-02,Middle-aged,0,1,0,1,0
2777,2777,25,services,secondary,cellular,15,7,246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-15,Young,1,0,0,1,0
2778,2778,58,blue-collar,secondary,cellular,13,5,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Senior,0,0,1,1,0
2779,2779,52,management,secondary,cellular,22,7,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-22,Senior,0,0,1,1,0
2780,2780,19,student,secondary,cellular,16,7,205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-07-16,Young,1,0,0,1,0
2781,2781,59,blue-collar,secondary,cellular,5,5,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-05,Senior,0,0,1,1,0
2782,2782,41,technician,secondary,unknown,8,5,210,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-08,Middle-aged,0,1,0,0,0
2783,2783,34,technician,tertiary,cellular,22,8,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-22,Middle-aged,0,1,0,1,0
2784,2784,35,technician,secondary,cellular,4,5,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-04,Middle-aged,0,1,0,1,0
2785,2785,41,technician,secondary,unknown,16,6,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-06-16,Middle-aged,0,1,0,0,0
2786,2786,28,blue-collar,secondary,unknown,28,5,615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
2787,2787,53,management,secondary,cellular,11,8,246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-11,Senior,0,0,1,1,0
2788,2788,35,services,secondary,telephone,9,7,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-09,Middle-aged,0,1,0,0,1
2789,2789,33,admin.,tertiary,cellular,8,7,217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-07-08,Middle-aged,0,1,0,1,0
2790,2790,37,technician,secondary,unknown,26,5,210,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
2791,2791,32,technician,secondary,unknown,26,5,116,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
2792,2792,32,blue-collar,secondary,unknown,3,6,200,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-03,Middle-aged,0,1,0,0,0
2793,2793,54,services,unknown,unknown,15,5,145,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-05-15,Senior,0,0,1,0,0
2794,2794,44,blue-collar,secondary,unknown,5,6,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-05,Middle-aged,0,1,0,0,0
2795,2795,36,technician,tertiary,cellular,18,11,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-11-18,Middle-aged,0,1,0,1,0
2796,2796,56,admin.,secondary,cellular,17,11,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-11-17,Senior,0,0,1,1,0
2797,2797,30,management,tertiary,unknown,20,5,121,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-20,Middle-aged,0,1,0,0,0
2798,2798,36,blue-collar,secondary,unknown,23,5,106,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-23,Middle-aged,0,1,0,0,0
2799,2799,43,management,tertiary,cellular,20,11,230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-20,Middle-aged,0,1,0,1,0
2800,2800,40,technician,secondary,unknown,29,5,125,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-29,Middle-aged,0,1,0,0,0
2801,2801,32,technician,tertiary,cellular,11,8,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-11,Middle-aged,0,1,0,1,0
2802,2802,34,blue-collar,secondary,unknown,2,6,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-02,Middle-aged,0,1,0,0,0
2803,2803,37,services,secondary,unknown,15,5,395,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-15,Middle-aged,0,1,0,0,0
2804,2804,28,admin.,secondary,cellular,29,1,603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-01-29,Middle-aged,0,1,0,1,0
2805,2805,35,unknown,primary,cellular,7,7,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-07-07,Middle-aged,0,1,0,1,0
2806,2806,53,blue-collar,secondary,cellular,28,1,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-01-28,Senior,0,0,1,1,0
2807,2807,60,admin.,unknown,cellular,26,5,149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-05-26,Senior,0,0,1,1,0
2808,2808,40,entrepreneur,secondary,cellular,18,11,173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-11-18,Middle-aged,0,1,0,1,0
2809,2809,57,retired,primary,cellular,28,8,118,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-08-28,Senior,0,0,1,1,0
2810,2810,29,technician,secondary,unknown,19,5,314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-19,Middle-aged,0,1,0,0,0
2811,2811,44,blue-collar,primary,cellular,7,5,378,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-07,Middle-aged,0,1,0,1,0
2812,2812,41,admin.,secondary,telephone,21,11,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-11-21,Middle-aged,0,1,0,0,1
2813,2813,47,technician,secondary,cellular,25,8,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-25,Middle-aged,0,1,0,1,0
2814,2814,43,technician,tertiary,cellular,5,8,203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-05,Middle-aged,0,1,0,1,0
2815,2815,37,technician,secondary,cellular,13,5,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
2816,2816,34,technician,tertiary,unknown,16,5,489,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-05-16,Middle-aged,0,1,0,0,0
2817,2817,30,blue-collar,secondary,unknown,8,5,287,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-08,Middle-aged,0,1,0,0,0
2818,2818,57,entrepreneur,secondary,cellular,11,5,652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-05-11,Senior,0,0,1,1,0
2819,2819,26,admin.,secondary,cellular,13,5,612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
2820,2820,34,management,tertiary,cellular,25,7,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-25,Middle-aged,0,1,0,1,0
2821,2821,46,technician,secondary,telephone,17,10,270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-10-17,Middle-aged,0,1,0,0,1
2822,2822,38,entrepreneur,tertiary,cellular,18,5,442,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-05-18,Middle-aged,0,1,0,1,0
2823,2823,37,technician,secondary,cellular,12,8,664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
2824,2824,28,management,tertiary,cellular,14,9,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-09-14,Middle-aged,0,1,0,1,0
2825,2825,57,blue-collar,primary,unknown,9,6,230,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-09,Senior,0,0,1,0,0
2826,2826,39,management,tertiary,cellular,11,5,877,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-11,Middle-aged,0,1,0,1,0
2827,2827,49,services,secondary,telephone,9,2,1971,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-09,Middle-aged,0,1,0,0,1
2828,2828,38,technician,secondary,cellular,21,8,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-21,Middle-aged,0,1,0,1,0
2829,2829,27,blue-collar,secondary,unknown,3,6,188,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-03,Middle-aged,0,1,0,0,0
2830,2830,30,admin.,secondary,cellular,18,5,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-18,Middle-aged,0,1,0,1,0
2831,2831,38,admin.,tertiary,cellular,5,8,176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-08-05,Middle-aged,0,1,0,1,0
2832,2832,36,management,tertiary,telephone,3,2,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-03,Middle-aged,0,1,0,0,1
2833,2833,38,retired,unknown,unknown,19,6,212,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2023-06-19,Middle-aged,0,1,0,0,0
2834,2834,59,housemaid,primary,cellular,13,8,119,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-08-13,Senior,0,0,1,1,0
2835,2835,37,management,tertiary,cellular,7,8,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-07,Middle-aged,0,1,0,1,0
2836,2836,29,self-employed,tertiary,unknown,3,6,73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2023-06-03,Middle-aged,0,1,0,0,0
2837,2837,43,blue-collar,secondary,cellular,20,11,1258,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-11-20,Middle-aged,0,1,0,1,0
2838,2838,33,technician,secondary,telephone,29,8,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-29,Middle-aged,0,1,0,0,1
2839,2839,54,housemaid,secondary,unknown,5,6,115,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2023-06-05,Senior,0,0,1,0,0
2840,2840,55,services,secondary,unknown,19,6,58,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-06-19,Senior,0,0,1,0,0
2841,2841,32,technician,tertiary,cellular,11,8,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-11,Middle-aged,0,1,0,1,0
2842,2842,48,management,primary,telephone,20,11,207,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-11-20,Middle-aged,0,1,0,0,1
2843,2843,33,management,tertiary,cellular,3,6,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-06-03,Middle-aged,0,1,0,1,0
2844,2844,46,admin.,secondary,unknown,14,5,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
2845,2845,44,management,tertiary,cellular,11,3,188,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-11,Middle-aged,0,1,0,1,0
2846,2846,47,blue-collar,primary,cellular,14,5,143,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-14,Middle-aged,0,1,0,1,0
2847,2847,38,technician,secondary,cellular,25,11,232,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-25,Middle-aged,0,1,0,1,0
2848,2848,80,retired,secondary,cellular,7,12,127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-12-07,Senior,0,0,1,1,0
2849,2849,40,self-employed,secondary,cellular,8,5,380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-05-08,Middle-aged,0,1,0,1,0
2850,2850,43,entrepreneur,tertiary,cellular,19,11,167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
2851,2851,32,technician,tertiary,cellular,22,5,796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-22,Middle-aged,0,1,0,1,0
2852,2852,39,management,tertiary,cellular,13,9,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-09-13,Middle-aged,0,1,0,1,0
2853,2853,33,technician,secondary,cellular,17,4,407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
2854,2854,31,technician,secondary,cellular,16,7,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-16,Middle-aged,0,1,0,1,0
2855,2855,36,management,tertiary,cellular,11,8,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-11,Middle-aged,0,1,0,1,0
2856,2856,35,management,tertiary,cellular,25,5,265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-25,Middle-aged,0,1,0,1,0
2857,2857,25,services,secondary,telephone,25,7,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-25,Young,1,0,0,0,1
2858,2858,33,management,secondary,cellular,17,4,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
2859,2859,23,blue-collar,primary,cellular,15,5,169,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-15,Young,1,0,0,1,0
2860,2860,31,management,tertiary,cellular,23,9,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-09-23,Middle-aged,0,1,0,1,0
2861,2861,36,management,tertiary,unknown,3,6,599,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-03,Middle-aged,0,1,0,0,0
2862,2862,44,technician,tertiary,cellular,29,1,322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-01-29,Middle-aged,0,1,0,1,0
2863,2863,31,management,tertiary,unknown,21,5,304,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-21,Middle-aged,0,1,0,0,0
2864,2864,55,blue-collar,primary,cellular,12,5,52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-12,Senior,0,0,1,1,0
2865,2865,51,housemaid,secondary,cellular,18,7,655,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-07-18,Senior,0,0,1,1,0
2866,2866,36,admin.,secondary,cellular,9,2,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-02-09,Middle-aged,0,1,0,1,0
2867,2867,27,unemployed,tertiary,cellular,3,2,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-03,Middle-aged,0,1,0,1,0
2868,2868,40,services,secondary,cellular,15,5,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
2869,2869,49,services,secondary,telephone,14,7,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-14,Middle-aged,0,1,0,0,1
2870,2870,59,retired,primary,cellular,14,8,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-08-14,Senior,0,0,1,1,0
2871,2871,32,management,tertiary,cellular,14,5,646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-14,Middle-aged,0,1,0,1,0
2872,2872,42,retired,tertiary,cellular,30,1,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-01-30,Middle-aged,0,1,0,1,0
2873,2873,35,management,tertiary,unknown,4,6,141,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-04,Middle-aged,0,1,0,0,0
2874,2874,29,blue-collar,secondary,cellular,15,5,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
2875,2875,29,technician,secondary,unknown,6,6,1994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-06-06,Middle-aged,0,1,0,0,0
2876,2876,37,blue-collar,secondary,cellular,6,5,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-06,Middle-aged,0,1,0,1,0
2877,2877,49,admin.,primary,cellular,15,5,82,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2023-05-15,Middle-aged,0,1,0,1,0
2878,2878,51,services,secondary,cellular,17,11,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-17,Senior,0,0,1,1,0
2879,2879,61,housemaid,primary,cellular,27,4,605,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-04-27,Senior,0,0,1,1,0
2880,2880,43,management,secondary,telephone,18,11,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-18,Middle-aged,0,1,0,0,1
2881,2881,42,services,tertiary,cellular,19,11,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
2882,2882,24,blue-collar,secondary,unknown,27,5,290,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-27,Young,1,0,0,0,0
2883,2883,46,self-employed,tertiary,telephone,29,7,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-07-29,Middle-aged,0,1,0,0,1
2884,2884,23,admin.,secondary,unknown,12,5,413,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-12,Young,1,0,0,0,0
2885,2885,26,services,secondary,cellular,12,8,153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
2886,2886,43,blue-collar,primary,unknown,15,5,237,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-15,Middle-aged,0,1,0,0,0
2887,2887,35,technician,tertiary,cellular,25,7,743,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-07-25,Middle-aged,0,1,0,1,0
2888,2888,38,technician,secondary,cellular,28,8,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-28,Middle-aged,0,1,0,1,0
2889,2889,56,unemployed,primary,cellular,15,7,924,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-07-15,Senior,0,0,1,1,0
2890,2890,31,services,secondary,unknown,17,6,117,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-06-17,Middle-aged,0,1,0,0,0
2891,2891,32,management,tertiary,cellular,5,2,550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-05,Middle-aged,0,1,0,1,0
2892,2892,28,services,secondary,unknown,24,8,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-08-24,Middle-aged,0,1,0,0,0
2893,2893,26,admin.,secondary,unknown,13,5,181,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-13,Middle-aged,0,1,0,0,0
2894,2894,49,management,tertiary,cellular,17,11,325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-17,Middle-aged,0,1,0,1,0
